,Unnamed: 0,tweet,label
1130,1990,cafcl raja casablanca  al ahly sc ubwitabire bwabafana  ese ubona hakorwa iki ngo ubwitabire bwabafana ku mikino mu rwanda bwiyongere simplysports ,1
1131,637,viongozi mbalimbali na wanachama wa wakiwa katika viunga ya mahakama wakisubiri hatma ya viongozi wao wakuu,1
1132,52,bisanzwe bizwi nubundi ko ferwafa ikora nabi wagira ngoyo na reb biba biri kurushanwa,0
1133,1314,najisikia furaha kuona tunapata wiki ya ubunifu dodoma wale ndugu zangu wa kuna maonesho na semin,2
1134,2666,i finally found umwana muzima pe tegura ikoti igikwe ni soon,2
1135,217,iyi mbeho irihano hanze nyonzemo nanapfa reka nigendere nubundi aho kwicwa numusonga wakwicwa numwanda,0
1136,2273,umuvugizi wungirije wa guverinoma alain mukuralinda yavuze ko hari ahantu  hatunganyijwe aba bimukira bazabamo rbaamakuru ,1
1137,1383,tunaomba namba yako na eneo unaloishi,2
1138,1210,ese  ni uru rwego mugezeho rwot ,1
1139,2366,ubundi abamotari ni abana beza ariko ikibazo cyabo ni kimwe iyo umuteze aba yihuta kukurusha wowe umuteze     ,1
1140,1255,iyi yarakozwe na ba sam karenzi,1
1141,277,anatutishia ukawa umoja isiokuwepo tena si awataje ndio ajue uamuzi wake ni inconsequential kwahiyo anaona sawa kucheza,1
1142,2794,guma guma komeza urate uwo mubyeyi uduhetse twese u rwanda rufite ibyiza byinshi birutatse oyeee  rwanda nziza ngobyi iduhetse,2
1143,123,wanaofanya mauaji kwa tofauti ya kimtizamo wanakua na fikra za kigadi ccm is a terror group,0
1144,696,pole sana ndugu mteja tunaweza kujua eneo gani la dar unakaa,1
1145,28,hi tafa hi ndlala,0
1146,3058,iterambere ryumugore  hamwe na yige atuje ya copedu plc yabashije kwishyurira abana amashuri neza kurikira ikiganiro kirambuye rwot ,2
1147,145,ko mutanyotsa umunwa ccg igihe cyanjye ntabwo kirageraingo ,0
1148,1158,actually ukiongea na mtu akaleta issue za udini means anataka ukubaliane na kila anachosema,1
1149,863,kwa mujibu wa sheria ya nchi wachezaji wa kigeni ni lazima walipe kodi,1
1150,775,mwana kakwama anapush ndinga yake bei ya kiserikali kabisa yupo mwanza bei m cc  yaani mafuta ya buku  unafuata mtoto mzuri mahali mcheki hapa o,1
1151,40,nawene tem que o tsika madururo u pimissa nhana,0
1152,1202,huwa hatuweki akiba ya badae,1
1153,130,mungu anaweka fursa nzuri katika maisha yako  punguza tamaa ya kutaka kwa pupa wakati wako upo na utafika tu,0
1154,621,natwe tublocke umuswa wana abo atari yablocka mwirindira mumutange,0
1155,38,sehemu ya ripoti ya mchunguzi maalum robert mueller nchini marekani juu ya kujihusisha kwa urusi kwenye uchaguzi wa urais wa mwaka  inaonesha kuwa rais donald trump alitaka kuudhibiti uchunguzi huo na kulazimisha kuondolewa kwa mueller mwaka ,0
1156,1174,mfahamu tito paulmwanafunzi aliyeongoza udsm kwa kupata gpa ya ,1
1157,1267,ngize ngo avuze koga byamazi no kuyahuza numubiri,1
1158,897,abo ni bande umaze iminsi ubona bakugendaho,0
1159,2389,eka genda kubera iki,1
1160,2387,wasanga ari kwakundi bahorana aba clients benshi kbsa hahora umurongo gusa nahubundi nineza especially with their eazzy banking app,1
1161,1230,hamna kuvua suruali yote,1
1162,1542,nubimenya umbwire gusa nkeka ko ari minister mukuru wintebe yubuyobozi buriho,1
1163,2898,hahhahahha murakoze cyane kuri twese uziko guhera mugitondo ari wowe ubibwiye,2
1164,866,meneja wa programu na utafiti fadev evans rubara akiongea na balozi wa denmark nchini tanzaniam bi mette norgaard dissing,1
1165,2549,aya masaha ni ayakazi sha petit si ayo kuryama,2
1166,285,tunapenda kukufahamisha kwamba huduma zetu hazibagui aina ya watu na wala hatuna chama kama ibara zetu za utendaji zinavyotuelekezaahsante kwa kuwasilina nasi uwe na wakati mwemank,1
1167,1167,ko amadini namatorero ari menshi iryukuri ni irihe inshingano numugambi byaryo ku isi ni ibihe  ,1
1168,45,kuna story ambayo mke wangu hapendi kusimulia imekuwa ikimtesa sana ipo hivi mke wangu ni mmoja wa watu waliozaliwa a,0
1169,2317,iyo yo ni cold war cyakoze ndatera agatebe nyifane ,1
1170,1847,ewana saa h ni izo abo mu ntara bye  ,1
1171,24,xitomb xa wuako ,0
1172,1323,kuva ejo ko kwishyura mutuelle byanze muradufasha iki,1
1173,477,felo uri mbwa man,0
1174,1887,dore wamukoboyi wumusitari ugezweho mu rwandanmusic  dore ibyo abayiriwemo hhhhhhhh mpise nseka ariko mujyeho murebe defender yiwe na bulldogg ikinyafu worldwide  x  ,1
1175,1190,kuna wanaotegemea familia zao na kuna wanaotegemewa na familia zao,1
1176,760,nones bose ko babyishe,0
1177,938,ni ikiyobyabwenge ahubwo byarananiye kureka kuyikoresha igiye kunsenyera urugo kubera kugura mgbs ,0
1178,1151,sisi tuna utaratibu wetu wa kulipa na tayari msigwa kalipiwa hiyo hela amelipa azikiwe aende,1
1179,565,mbwira igitutsi kimwe ushaka ko ngutukira shaddyboo dore mufitiye inzika,0
1180,1281,kuna account ya bonus wanayo kiukweli sio promo naipenda sana maana fedha yako haina makatoni account nzuri kwa,2
1181,1159,ubanza noneho urukiko rwubujurire nirushyirwa hasi bariya bagabo bazahita bazana urukiko mpuzamahanga rwi rahe mubuholandi ,1
1182,1814,ntagengwa na ingabire nibo baserukanye ibendera ryu rwanda mu bwongereza ,1
1183,165,tsek wena satan,0
1184,1868,ndayibuka cyane najyaga nyirebera muri telephone yamatouche nari mfite kera muri za ,1
1185,718,uh tah ssala va uhlolo,2
1186,431,awenaaaah u mukulu  ,2
1187,3045,tubane mu kanya saa kumi muri camp kigalikwinjira ni ubuntu kwibohora ,2
1188,2859,dukurikiranire hafi wowe gusa wirebere  igihe cyawe kizaza,2
1189,2864,ase ibi bitabo biracyabaho koko ni ubugeni ,2
1190,890,kwenu mahari hata jero no problem waislam wa zamani lakinihapa naongelea kwetu wakristo,1
1191,671,una ujumbe gani kwa bi mkubwa,1
1192,465,jana aubameyang alikuwa na odds  leo kama una hela unataka kuzalisha mpe lewandoski na haaland frame   ods,1
1193,635,uzi huwa sipigi wezi kwasababu hii wakati nimefika aya sec  kondoa kuanza form  boarding niliibiwa suruali,1
1194,2498,mukomere cyane twizere ko hari ibyo bagenda biga impinduka ziri imbere buhoro buhoro nibwo rugendo,2
1195,1198,buriya se nanjye ndi umu tweep ko nza kuba nyirimo ku kagoroba ,1
1196,2856,ambara agapfukamunwa neza maze ugabanye ibyago byo kwandura covid kambareneza tuzatsinda       ,2
1197,699,kannimambo ni tsak swi nene ,2
1198,3033,ibihe byiza rwot iwacu mu rwanda baravuga ngo imana iraguha ntimugura ,2
1199,104,mzee baba huku hali si shwari hali tete sana hamna cha democrasia ni mwendo wa nyu,0
1200,145,sister lowi hikuya himina angatekiwange end ana vana vanarho va papa vo habana end angangeni kereka nabiya wa phuza,0
1201,881,nuko mwafunze imipaka ko twigendera tuzapfire ahandi,0
1202,42,yuh v djula ku ih hlongola ka tiku ledzi ih dhlawileh ,0
1203,2949,bakomeze baruhukire mu mahoro amaraso yabo yabaye ikiguzi cyu rwanda rwiza dufite uyu munsi ntituzabibagirwa ,2
1204,1771,napenda nichukue fursa kumshukuru mungu na kukushukuru mr togolani kwa kuweza kupata nafasi ya kupromote kitab,2
1205,1246,nimeiona najaribu kuifupisha hata kama sio leo,1
1206,2866,nyuma ya video isobanura agaciro kingagi mwakunze mwese  ubu noneho iyi ije isobanura agaciro inka ihabwa turazenguruka isi ihabwa ,2
1207,85,ibada ya eid al adha imeendela ndani ya ikulu ya rais ashraf ghani wa afghanistan licha ya makombora kutupwa jirani na i,0
1208,1372,matokeo chanya liverais magufuli katika uzinduzi wa jengo la tat,2
1209,923,bizacika umunsi ababyeyi bo muri    bazabihagurukira kuko kugeza ubu wagira ngo biremewe,0
1210,2921,wamubonye undi amafaranga ntakiri ikibazo mwana,2
1211,2393,si ngombwa iyo yose itegeko rivuga iri munsi yiyo,1
1212,678,wa khala pah,2
1213,1989,wa mugani kudashaka nibyiza kurusha gushaka,1
1214,2324,nabaminisitiri bava mu banyarwanda minisitiri wintebe avuga kuri  ukurikiranweho icyaha cyo kwakira indonke ,1
1215,1215,naelewa sasa njia ambayo kanisa katoliki hapa tanzania limeamua kuipita,1
1216,2073,ni izihe mpamvu zibatera guhungakwimuka  hakorwa iki ngo ikibazo gikemuke ibyo nabyo babidusesengurire murakoze,1
1217,1812,cyakora uwo nanjye nshaka kumureba ngo ngire icyo nirebera,1
1218,2918,amahoro yimana abane nawe,2
1219,94,kigogo huyu wa cuf ajiuzulu mwenyewe aeleza,0
1220,1901,ubwo iyo bagusaba kuyiha izina pucuri madoudou kabudunyuri,1
1221,1360,mshambuliaji wa klabu ya azam donald ngoma ametia saini mkataba mpya wa mwaka mmoja na klabu hiyo utakaomweka klabuni hapo hadi mwaka  baada ya benchi la ufundi chini,2
1222,1695,nilifanya tour fupi tu kisarawe kuna location nzuri sana za kufanyia filamu na nieneo zuri kwa mambo mengine mengi nit,2
1223,2833,byarangiye h basoje basohoka bisekera kandi bakomeje gukorana neza nkuko uhora ubumva tsinda,2
1224,192,mgema akisifiwa tembo hulitia maji,1
1225,656,wazo la kuwa na siku ya wanawake kimataifa lilitolewa na mwanamama aitwaye clara zetkin katika kongamano la kimataifa la,1
1226,2960,allah akwishimire  uyu munsi wiriwe ufite ibitekerezo bimeze nka wine keep up ,2
1227,1095,utofauti wa mpangilio na mandhari ya makazi toka angani kwa maeneo yanayopakana jijini dar es salaam kushoto ni sehemu,1
1228,56,spika wa bunge ametoa siku nne hadi ijumaa kwa serikali kuwasilisha taarifa ya kina kuhusu mauaji ya watoto yanayoendelea mkoani njombe waziri jenista mhagama aliliomba bunge kutoa muda huo kwani serikali inahitaji muda kutoa taarifa kamili itakayoelezea pia hatua walizochukua,0
1229,873,chimbuko la upasuaji wa kumtoa mtoto tumboni kuokoa maisha  afrika mashariki historia ya tiba inaonyesha falme za af,1
1230,525,watag tuwainfluence sasa,1
1231,2256,amakuru ndi gukura ahantu hizewe nuko ba bakobwa bagiye gukora indi nama none rero bavandimwe murusheho gukaza ingamba  barabashuka,1
1232,191,aaaaassh wena mani ,0
1233,2699,yago nawe turakwemera kuri you tube bro keep in touch bro buriwese akore ibye kandi abikore neza atiganda,2
1234,1801,nonese amapoto bindings byashizwe muri  ubu tuzacanirwa  karikera akarere ni nyagatare umurenge ni rukomo akagari ni nyakagarama nimutubwire pe,1
1235,193,hilo ni neno nalo  kujali kuna ubora zaidi kuliko kupenda na lau wenginiambia ni chague kati ya mtu anayenipenda na mtu anayenijali basi ningelimchagua mtu ambaye anayenifurahisha kwa kunijali kwake kwani hakuna faida yoyote ile kupenda bila kujali,1
1236,1960,iyo bavuze ihohoterwa nakarengane nguko uko gasa ,1
1237,2161,ubu ngiye gushinga ibitaro ,1
1238,2597,bino bintu ni sawa,2
1239,1754,huwatembelea na wakulima na waendesha miradi ili kutoa ushauri na elimu kwa ujumla lengo ni kuhakikisha wananufaika huu,2
1240,667,nina wena kola xokwe mozambique  uni endla yini mara dstv,2
1241,2581,ibi byadufasha cyane mugihe tukiri muri guma murugo ,2
1242,353,video vixen bongo aliyejitosa katika muziki wa bongo flava gigy money amemshauri young dee kupunguza mitandao ya,1
1243,1091,keretse utari muri runo rwanda  ka nceceke batamfunga umunwa  dore ngo bizasaba ko dusakuza kandi bitemewe ,0
1244,371,ahubwo c ahazaza haracyahari aha wapi kuva kera niga naza primary bajyaga bamuvuga ukuntu ashitura boro none dore ndashaje,0
1245,2344,isanduku yisezerano mbese iracyariho iherereye he ubu ubuzima yabayemo kugeza uyu munsibyose    ,1
1246,2786,bikomeye cyane nta match ya patriots yancika muana,2
1247,741,buya lenu niku dondzissa  ,2
1248,1166,hamwe na tinyuka ya  yabashije kwiteza imbere kurikira ikiganiro kirambuye iterambere ryumugore  h h tinyuka rwot ,1
1249,911,malumbano ya hojafebruari  usalama barabarani kwa watu wenye wanazingatia,1
1250,181,wasanga ari nimbaraga za salongo niyumve nyine ahubwo arihe ibyangiritse byuwo wakodeshaga kuko natabiriha nawe arashya,0
1251,224,si ibyo se rata umwana ugikeneye kurerwa kumuhindura umubyeyi nta bumuntu burimo noneho uwamuhaye umwanya ngo amutekerereze tukabimuziza,0
1252,2105,nagitekerejeho nsanga yagiye kure mu bitekerezo ,1
1253,441,yaliyomo kwenye gazeti la uhuru leo alhamisi novemba   habari za kitaifa  kimataifa  michezo  makala jipatie nakala yako kwa tsh ,1
1254,1088,aka nyuma niko kabi ass  boobs  pretty face  what uri umwana mubi ,0
1255,3229,kuri uru rugamba rwo kwirinda gukangurira abandi kwirinda no kubafasha kwirinda  arurimo neza kuva iki gihanya kikigera ino niyubahwe ntakudohoka,2
1256,12,hahahah swa nsila s  ,0
1257,67,umuvandimwe aho bukera araza kurwara akadege,0
1258,1321,hongereni sana wizara ya afya waziri naibu waziri katibu mkuu dkt,2
1259,719,auxene mo yini ku pfuka acredita,2
1260,3267,ntanubwo wakwihisha mu murima wibitunguru ngo bikunde ahubwo icyiza nugukora ibintu byawe neza kinyamwuga kandi ukaba inyangamugayo,2
1261,777,dore ikinyoma juno na wayz bakomeje kubeshya abanyarwanda impanvu simusiga zuko ntarukundo bafiyanye byinshi mwabantumwe umuziki sicyintu ,0
1262,498,edjoh a gaju yini vhoku pah ,2
1263,2840,mbifurije isabato uwiteka abuzuze umunezero muri uyu munsi wera happy sabbath ,2
1264,91,kuna wakati kulifunguliwa jalada la wizi wa kuaminiwa katika kikuu cha polisicentral dar es salaam cdrb wizi,0
1265,2968,mukomereze aho rwose aho gusubira inyuma tuzafatanye twese duharanire iterambere ry ibyo dukora murakoze,2
1266,1177,harya sikubitaro bya police,1
1267,693,orodha ya washindi wa kilomita  wanaume  joseph panga tanzania  josephat joshua tanzania ,1
1268,969,campaign inayofanyika inatetea,1
1269,600,mwarimu wamwigishije nawe yize nabi nigute umwana agira ,0
1270,400,katika miaka mitatu iliyopita matumizi ya afya yamepungua kwa  huku malipo ya deni yakiongezeka kwa  tun,1
1271,3008,twubake ejo heza hazira amacakubiri n ingengabitekerezo ya genocide ,2
1272,1337,ndashaka restaurant yantegurira iri funguro  ,1
1273,1728,pole sana mteja wetutufahamishe tatizo unalopata tukuhudumie,2
1274,299,ni teka ni famba ou no d ko hala,1
1275,3216,numwana mwiza yampaye nubutaka muri usa ,2
1276,161,niva vonili lavaka mhani ku va xongile swinene ndlela ya xai xai na yona ya penga na leswa maphorisa loko swiku yimisa swo tirha ro no problem the problem is coca cola ,0
1277,1836,bushali agiye gushyira hanze kivuruga ep ivuga ku buzima bwe bwa muzika nabandi bahanzi ,1
1278,1239,basketball kigali titans yegukanye igikombe nyuma yo gutsinda orion ,1
1279,2382,why not si abana babo yamukikira cg agateka ntabwo bireba umugore gusa,1
1280,266,tukubali tu uhalisia coz wakati mwingine wateja wanakosea na wafanyakazi wanachotakiwa kufanya ni kuwashughulik,1
1281,253,rixile he skhokho mina niku kuma hi app yinwani hambi leswi yi pfaku yi tsema tsema nina nwina nirila mozambique ka ncaincai hi ntirho ,0
1282,3173,bro oe nuko utamuzi uburyo arenze,2
1283,379,watu wengi ambao walipata experience ya madhira ya uviko  hawasiti kupata chanjo kuliko ambao haikuwatwanga vizuri kwanini inakua hivyo,1
1284,261,uni txova yini gt  moneycomio hiphopmoz,0
1285,672,leswi ni swi vhonaka mine,2
1286,618,ni pfukile va haxi nho kufumetanhana amuphungo nita kufumetanhana anhokana nitaya atirwene    ,2
1287,2399,mani  niba nganiriye nabi mumbabarire gusa narinz ko ari bragging ntimubigire serious,1
1288,2678,hello my friends mukomeze gukurikiza amabwiriza yo kwirinda gukwirakwiza icyorezo cya covid kwirinda kujya ahantu hateraniye abantu benshi ,2
1289,88,a xizami ehhh ,0
1290,445,swi swi swi swi swi swi swi swi       j namoras,2
1291,128,nta nubwo numva ko minister yakosora ikibonezamvugo kuri tweeter keretse niba hari ubuntu butumwa yazimije,0
1292,2027,nonse koko gukoresha apps ikuburira ko imbere yawe hari ikibazo hari icyo bitwara police,1
1293,628,na hanya aswina ku kazata,2
1294,960,nonese imana ibuza abantu kunywa itabi hari ahantu handitse ngo ntukajye high,0
1295,2033,eph  you can ask yourself  uko gukunda kugaragazwa ni iki gukorwa gute kandi kubera iki bagomba kubikora gute,1
1296,365,ni tsundzuka vicente sambo a putfontein police station  ka xingange nsati wamina nthabiseng mashaba ka xokwe ,1
1297,447,mkuu wa wilaya ya kisarawe mhe atembelea ofisi makao makuu katika ziara hiyo mhe jokate ameliomba,1
1298,1205,tuwape muda watamchapa hata leiza hawa,1
1299,2120,mubwire rata nukubera iki inka imbwa gashugiseries galacyimanageproduction  kicukiro kigali rwanda ,1
1300,760,ni ta pimissa,2
1301,2422,njye ibi ndabibona nko kwitanga no kwitangira equipe bamubwiye gufata aba attaquants anarenzaho no kubacurika maguire yubahwe,2
1302,1580,mwiriwe neza hanyuma x abategereje kwiyandikisha bizasubukurwa ryari ko haciye igihe kirekire dutegereje musubizeho uburyo bwikoranabuhanga online murakoze,1
1303,1463,sasa unaweza kulipia bili zako uwapo nyumbani kwakoni rahisi piga jaribu leo,2
1304,2815,strong testimonies in ligne with iwd iyo bavuze mutimawurugo numva imbaraga numva ubushobozi numva ukwihangana numva umutima happy internationalwomensday my sisters ,2
1305,3150,munyarwanda mfasha dusindagizanye mperekeza undinde kurira gira ubumuntu kuko muri njye nawe niho hari icyizere cy u rwanda kwibuka ,2
1306,3085,banjye babafata dore bareze  babuze ibyo bakora koko  bahanishwe urubakwiye,2
1307,1527,kuelekea afcon u  zimebakia siku  mashindano hayo kuanza  aprili ,2
1308,788,ni pulukhe no undla a vana vavano ,2
1309,54,shame wanakatili watoto kwa mambo zao za kisiasa ni huupuzi kabisa,0
1310,40,poleni sana wateja wetutunaifanyia kazi changamoto hiyo ya kuangalia slio kwa ujumla,0
1311,1832,kurongora nimvugo yiyubashye ikoreshwa kubashakanye mugihe gusambana ari imvugo nyandagazi ,1
1312,445,kwenye leo dodoma wana azaki wakiwa katika matembezi kuelekea ukumbi wa jakaya kikwete kwenye shughuli nz,1
1313,276,ujumbe huo unamaanisha haukujitoa katika huduma kwenye ile simu ya kwanza hivyo fika tawini uweze kusaidiwa,1
1314,654,hapo anazungumzia bank kubwa kuliko zote africa mashariki na katihalafu anataka hadi umwambie kwa maneno hana akili akuone unadharau,1
1315,136,wa biwa wene,0
1316,3021,congratulations my home team  ibitego  tubonye kuri  nintwaro ikomeye ahasigaye mugereyo amahoro  tubashimiye iyigahunda mwazanye amanota  aratugezayo amahoro     ,2
1317,1334,wakoze kubana natwe mu muganda rusange muri gatenga hon vice mayor  was our chief guest ,1
1318,2223,ubu c wiringiye ko uzayicahoonly tracks,1
1319,53,mas khasi a u teke nsati hi maka muni,0
1320,810,wakati bado unajadiliana na halmashauri ya kichwa chako juu ya kuchanja au kutochanja basi endelea kujikinga kwa kufuata tara,1
1321,2469,mutumiwe muri siporo rusange carfreeday kuwa  izakorwa twirinda covid imihanda ni yayindi isanzwe ikoreshwa kuva hh umwaka muhire wa ,2
1322,1357,icyo nzicyo hari abantu nari nkumbuye brothers and sister  gitarama rwanda ,1
1323,2078,nizereko na draw irimo,1
1324,1666,kitendo cha kunawa mikono na sabuni baada ya kutoka chooni unapunguza magonjwa ya kuhara na matumbo kwa asilimia  m,2
1325,145,unakuta boss wake amesoma hii tweet na yuko humu na ni feminist na hajaona aibu,0
1326,1432,umuganura ni tariki  gusangira no gusabana ni on line cyane cyane aitelmoneymomo              ,1
1327,755,mh makamu wa rais wabunge wa viti maalumu mkoa wa pwani hatuko nyuma tunatoa magodoro  na tenki la maji kama mchango,1
1328,1104,ni kweli kuna maziwa ambayo niliyafanyia dua na nikampa anywe  habiba zumo,1
1329,1487,lick lick yari producer umwe muri benshi kandi ntiyari umunyamakuru sinumva uko gufashwa na lick lick byazitiye izindi mpano,1
